dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.346520,3.776595,1.685004,1.997860,0.277818,-0.006661,0.332095
0.020000,3.384400,3.789656,1.725073,2.003416,0.277776,-0.002071,0.331892
0.020000,3.422389,3.802739,1.765252,2.008972,0.277837,0.003006,0.331359
0.020000,3.460494,3.815831,1.805543,2.014532,0.277998,0.008089,0.330495
0.020000,3.498717,3.828920,1.845945,2.020098,0.278260,0.013065,0.329301
0.020000,3.537063,3.841993,1.886458,2.025670,0.278621,0.018088,0.327775
0.020000,3.575537,3.855037,1.927083,2.031252,0.279089,0.023360,0.325918
0.020000,3.614143,3.868039,1.967820,2.036844,0.279607,0.025896,0.323729
0.020000,3.652886,3.880985,2.008669,2.042448,0.280216,0.030483,0.321206
0.020000,3.691771,3.893863,2.049630,2.048066,0.280894,0.033867,0.318350
0.020000,3.730801,3.906658,2.090704,2.053699,0.281628,0.036715,0.315158
0.020000,3.769934,3.919341,2.131842,2.056877,0.158925,-6.135156,0.311636
0.020000,3.808980,3.931838,2.172839,2.049860,-0.350856,-25.489051,0.307802
0.020000,3.847693,3.944058,2.213434,2.029765,-1.004761,-32.695213,0.303690
0.020000,3.885968,3.955963,2.253518,2.004211,-1.277681,-13.646019,0.299323
0.020000,3.923804,3.967544,2.293087,1.978425,-1.289309,-0.581400,0.294714
0.020000,3.961196,3.978797,2.332135,1.952408,-1.300867,-0.577926,0.289877
0.020000,3.998139,3.989716,2.370658,1.926163,-1.312208,-0.567043,0.284825
0.020000,4.034630,4.000296,2.408652,1.899691,-1.323615,-0.570333,0.279573
0.020000,4.070663,4.010536,2.446112,1.872993,-1.334895,-0.564020,0.274134
0.020000,4.106234,4.020432,2.483033,1.846071,-1.346105,-0.560499,0.268520
0.020000,4.141336,4.029983,2.519412,1.818927,-1.357215,-0.555458,0.262746
0.020000,4.175965,4.039188,2.555243,1.791561,-1.368290,-0.553772,0.256824
0.020000,4.210114,4.048046,2.590523,1.763975,-1.379280,-0.549478,0.250768
0.020000,4.243778,4.056560,2.625246,1.736172,-1.390184,-0.545249,0.244589
0.020000,4.276950,4.064729,2.659409,1.708152,-1.400979,-0.539720,0.238302
0.020000,4.309624,4.072556,2.693008,1.679918,-1.411691,-0.535586,0.231919
0.020000,4.341793,4.080044,2.726037,1.651473,-1.422294,-0.530174,0.225452
0.020000,4.373451,4.087197,2.758493,1.622817,-1.432761,-0.523354,0.218915
0.020000,4.404592,4.094018,2.790372,1.593955,-1.443101,-0.516974,0.212318
0.020000,4.435209,4.100512,2.821670,1.564889,-1.453309,-0.510394,0.205675
0.020000,4.465295,4.106684,2.852383,1.535623,-1.463331,-0.501123,0.198997
0.020000,4.494843,4.112540,2.882506,1.506159,-1.473188,-0.492868,0.192297
0.020000,4.523848,4.118087,2.912036,1.476500,-1.482915,-0.486321,0.185584
0.020000,4.552301,4.123331,2.940969,1.446654,-1.492301,-0.469308,0.178872
0.020000,4.580199,4.128278,2.969301,1.416621,-1.501680,-0.468940,0.172170
0.020000,4.607532,4.132938,2.997030,1.386408,-1.510637,-0.447878,0.165490
0.020000,4.634297,4.137317,3.024150,1.356019,-1.519470,-0.441621,0.158842
0.020000,4.660486,4.141424,3.050659,1.325458,-1.528020,-0.427493,0.152236
0.020000,4.686094,4.145267,3.076554,1.294732,-1.536306,-0.414329,0.145682
0.020000,4.711115,4.148855,3.101831,1.263842,-1.544490,-0.409191,0.139190
