dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.361223,9.611856,1.743960,1.987739,-0.009574,-0.007291,6.261773
0.020000,7.400965,9.610990,1.783711,1.987550,-0.009412,0.008105,6.261033
0.020000,7.440702,9.610095,1.823458,1.987359,-0.009586,-0.008707,6.260282
0.020000,7.480435,9.609169,1.863202,1.987170,-0.009451,0.006714,6.259519
0.020000,7.520163,9.608214,1.902941,1.986978,-0.009570,-0.005906,6.258745
0.020000,7.559886,9.607227,1.942677,1.986788,-0.009492,0.003891,6.257960
0.020000,7.599605,9.606209,1.982409,1.986597,-0.009553,-0.003067,6.257164
0.020000,7.639319,9.605160,2.022137,1.986407,-0.009532,0.001040,6.256356
0.020000,7.679029,9.604078,2.061862,1.986216,-0.009536,-0.000204,6.255537
0.020000,7.718734,9.602963,2.101582,1.986025,-0.009573,-0.001825,6.254706
0.020000,7.758434,9.601816,2.141299,1.985834,-0.009520,0.002666,6.253864
0.020000,7.798129,9.600634,2.181012,1.985642,-0.009613,-0.004690,6.253011
0.020000,7.837820,9.599419,2.220721,1.985452,-0.009503,0.005531,6.252147
0.020000,7.877505,9.598170,2.260426,1.985259,-0.009654,-0.007540,6.251271
0.020000,7.917186,9.596885,2.300127,1.985069,-0.009486,0.008375,6.250383
0.020000,7.956861,9.595566,2.339825,1.984876,-0.009671,-0.009236,6.249485
0.020000,7.996532,9.594210,2.379518,1.984685,-0.009515,0.007809,6.248575
0.020000,8.036197,9.592819,2.419208,1.984492,-0.009660,-0.007283,6.247653
0.020000,8.075858,9.591390,2.458894,1.984301,-0.009553,0.005380,6.246720
0.020000,8.115513,9.589925,2.498576,1.984108,-0.009645,-0.004609,6.245776
0.020000,8.155163,9.588422,2.538255,1.983916,-0.009590,0.002737,6.244820
0.020000,8.194807,9.586881,2.577929,1.983724,-0.009630,-0.001974,6.243853
0.020000,8.234446,9.585302,2.617600,1.983531,-0.009627,0.000140,6.242874
0.020000,8.274080,9.583684,2.657267,1.983339,-0.009614,0.000611,6.241884
0.020000,8.313708,9.582026,2.696930,1.983146,-0.009662,-0.002398,6.240882
0.020000,8.353331,9.580329,2.736589,1.982954,-0.009600,0.003131,6.239869
0.020000,8.392948,9.578591,2.776244,1.982760,-0.009697,-0.004863,6.238845
0.020000,8.432560,9.576813,2.815895,1.982568,-0.009586,0.005576,6.237809
0.020000,8.472165,9.574994,2.855543,1.982373,-0.009730,-0.007245,6.236761
0.020000,8.511765,9.573134,2.895186,1.982182,-0.009572,0.007933,6.235702
0.020000,8.551359,9.571231,2.934826,1.981987,-0.009750,-0.008928,6.234632
0.020000,8.590948,9.569286,2.974462,1.981795,-0.009583,0.008382,6.233550
0.020000,8.630530,9.567298,3.014094,1.981600,-0.009747,-0.008197,6.232457
0.020000,8.670106,9.565267,3.053722,1.981408,-0.009614,0.006626,6.231352
0.020000,8.709676,9.563192,3.093346,1.981214,-0.009732,-0.005911,6.230236
0.020000,8.749239,9.561072,3.132967,1.981021,-0.009644,0.004413,6.229108
0.020000,8.788797,9.558909,3.172583,1.980826,-0.009718,-0.003715,6.227968
0.020000,8.828348,9.556700,3.212196,1.980633,-0.009672,0.002296,6.226817
0.020000,8.867892,9.554445,3.251805,1.980439,-0.009705,-0.001618,6.225655
0.020000,8.907430,9.552145,3.291410,1.980245,-0.009699,0.000287,6.224481
0.020000,8.946962,9.549798,3.331011,1.980051,-0.009692,0.000369,6.223295
0.020000,8.986486,9.547404,3.370608,1.979856,-0.009724,-0.001606,6.222098
0.020000,9.026004,9.544963,3.410201,1.979663,-0.009679,0.002237,6.220890
0.020000,9.065515,9.542475,3.449790,1.979468,-0.009747,-0.003373,6.219670
0.020000,9.105020,9.539938,3.489376,1.979275,-0.009667,0.003979,6.218438
0.020000,9.144517,9.537352,3.528957,1.979079,-0.009767,-0.005007,6.217195
0.020000,9.184007,9.534718,3.568535,1.978886,-0.009655,0.005585,6.215940
0.020000,9.223489,9.532034,3.608109,1.978690,-0.009785,-0.006498,6.214674
0.020000,9.262965,9.529300,3.647679,1.978498,-0.009644,0.007047,6.213396
0.020000,9.302433,9.526515,3.687245,1.978302,-0.009795,-0.007520,6.212107
0.020000,9.341893,9.523680,3.726807,1.978109,-0.009647,0.007404,6.210806
0.020000,9.381346,9.520793,3.766365,1.977913,-0.009788,-0.007062,6.209493
0.020000,9.420791,9.517855,3.805920,1.977720,-0.009664,0.006176,6.208169
0.020000,9.460228,9.514864,3.845470,1.977524,-0.009773,-0.005404,6.206833
0.020000,9.499658,9.511821,3.885017,1.977331,-0.009680,0.004633,6.205486
0.020000,9.539079,9.508725,3.924560,1.977135,-0.009757,-0.003869,6.204127
0.020000,9.578492,9.505576,3.964098,1.976942,-0.009693,0.003219,6.202757
0.020000,9.617897,9.502372,4.003633,1.976747,-0.009742,-0.002465,6.201375
0.020000,9.657294,9.499114,4.043164,1.976553,-0.009703,0.001942,6.199982
0.020000,9.696682,9.495802,4.082692,1.976358,-0.009727,-0.001197,6.198577
0.020000,9.736061,9.492434,4.122215,1.976164,-0.009711,0.000807,6.197161
0.020000,9.775432,9.489010,4.161734,1.975970,-0.009713,-0.000070,6.195733
0.020000,9.814794,9.485531,4.201250,1.975775,-0.009716,-0.000181,6.194293
0.020000,9.854147,9.481995,4.240761,1.975581,-0.009698,0.000909,6.192842
0.020000,9.893491,9.478401,4.280269,1.975387,-0.009718,-0.001016,6.191379
0.020000,9.932826,9.474751,4.319773,1.975193,-0.009684,0.001735,6.189905
0.020000,9.972151,9.471043,4.359273,1.974999,-0.009717,-0.001692,6.188419
0.020000,10.011468,9.467276,4.398769,1.974806,-0.009669,0.002403,6.186922
0.020000,10.050774,9.463450,4.438261,1.974611,-0.009713,-0.002203,6.185413
0.020000,10.090071,9.459566,4.477750,1.974418,-0.009655,0.002906,6.183893
0.020000,10.129358,9.455622,4.517234,1.974224,-0.009706,-0.002544,6.182361
0.020000,10.168635,9.451618,4.556715,1.974031,-0.009641,0.003240,6.180818
0.020000,10.207902,9.447553,4.596192,1.973837,-0.009696,-0.002708,6.179263
0.020000,10.247159,9.443428,4.635664,1.973645,-0.009628,0.003396,6.177697
0.020000,10.286405,9.439241,4.675133,1.973451,-0.009680,-0.002623,6.176120
0.020000,10.325641,9.434993,4.714599,1.973259,-0.009617,0.003170,6.174530
0.020000,10.364866,9.430682,4.754060,1.973066,-0.009658,-0.002074,6.172930
0.020000,10.404080,9.426309,4.793517,1.972874,-0.009609,0.002462,6.171318
0.020000,10.443284,9.421873,4.832971,1.972681,-0.009633,-0.001189,6.169694
0.020000,10.482476,9.417373,4.872421,1.972489,-0.009598,0.001743,6.168059
0.020000,10.521657,9.412810,4.911867,1.972297,-0.009607,-0.000452,6.166413
0.020000,10.560827,9.408182,4.951309,1.972105,-0.009583,0.001180,6.164756
0.020000,10.599985,9.403490,4.990747,1.971914,-0.009581,0.000128,6.163086
0.020000,10.639131,9.398732,5.030182,1.971722,-0.009565,0.000781,6.161406
0.020000,10.678266,9.393909,5.069612,1.971531,-0.009554,0.000542,6.159714
0.020000,10.717388,9.389020,5.109039,1.971340,-0.009543,0.000556,6.158011
0.020000,10.756499,9.384065,5.148462,1.971150,-0.009528,0.000779,6.156297
0.020000,10.795597,9.379042,5.187881,1.970959,-0.009517,0.000517,6.154571
0.020000,10.834682,9.373953,5.227297,1.970769,-0.009501,0.000829,6.152834
0.020000,10.873755,9.368796,5.266708,1.970580,-0.009487,0.000676,6.151085
0.020000,10.912815,9.363571,5.306116,1.970390,-0.009474,0.000676,6.149326
0.020000,10.951862,9.358278,5.345520,1.970201,-0.009453,0.001047,6.147555
0.020000,10.990895,9.352916,5.384920,1.970012,-0.009447,0.000308,6.145773
0.020000,11.029916,9.347484,5.424317,1.969824,-0.009414,0.001645,6.143980
0.020000,11.068922,9.341983,5.463709,1.969635,-0.009420,-0.000294,6.142175
0.020000,11.107915,9.336412,5.503098,1.969448,-0.009370,0.002489,6.140360
0.020000,11.146894,9.330770,5.542484,1.969260,-0.009393,-0.001148,6.138533
0.020000,11.185859,9.325058,5.581865,1.969074,-0.009321,0.003598,6.136695
0.020000,11.224810,9.319274,5.621243,1.968886,-0.009366,-0.002274,6.134846
0.020000,11.263746,9.313418,5.660617,1.968701,-0.009266,0.004995,6.132986
0.020000,11.302668,9.307491,5.699987,1.968514,-0.009340,-0.003698,6.131115
0.020000,11.341574,9.301491,5.739354,1.968330,-0.009206,0.006705,6.129233
0.020000,11.380466,9.295418,5.778717,1.968144,-0.009315,-0.005444,6.127340
0.020000,11.419342,9.289272,5.818076,1.967961,-0.009148,0.008340,6.125436
0.020000,11.458203,9.283052,5.857431,1.967775,-0.009274,-0.006300,6.123521
0.020000,11.497048,9.276758,5.896783,1.967593,-0.009100,0.008702,6.121595
0.020000,11.535878,9.270390,5.936131,1.967409,-0.009219,-0.005920,6.119659
0.020000,11.574691,9.263947,5.975476,1.967228,-0.009057,0.008064,6.117711
0.020000,11.613488,9.257429,6.014817,1.967045,-0.009157,-0.004961,6.115753
0.020000,11.652269,9.250835,6.054154,1.966865,-0.009016,0.007051,6.113784
0.020000,11.691033,9.244165,6.093488,1.966683,-0.009088,-0.003603,6.111804
0.020000,11.729780,9.237419,6.132818,1.966503,-0.008975,0.005620,6.109813
0.020000,11.768511,9.230597,6.172144,1.966323,-0.009011,-0.001804,6.107812
0.020000,11.807223,9.223697,6.211467,1.966144,-0.008937,0.003727,6.105800
0.020000,11.845919,9.216719,6.250787,1.965966,-0.008927,0.000486,6.103778
0.020000,11.884596,9.209664,6.290102,1.965788,-0.008901,0.001322,6.101744
0.020000,11.923256,9.202531,6.329415,1.965611,-0.008834,0.003317,6.099701
0.020000,11.961897,9.195319,6.368723,1.965434,-0.008867,-0.001650,6.097647
0.020000,12.000520,9.188029,6.408028,1.965259,-0.008732,0.006747,6.095582
0.020000,12.039125,9.180659,6.447330,1.965082,-0.008837,-0.005250,6.093507
0.020000,12.077711,9.173209,6.486628,1.964910,-0.008621,0.010839,6.091422
0.020000,12.116277,9.165680,6.525923,1.964734,-0.008811,-0.009543,6.089326
0.020000,12.154824,9.158070,6.565214,1.964564,-0.008498,0.015661,6.087220
0.020000,12.193352,9.150379,6.604502,1.964388,-0.008790,-0.014600,6.085104
0.020000,12.231860,9.142607,6.643786,1.964220,-0.008398,0.019605,6.082978
0.020000,12.270348,9.134754,6.683067,1.964046,-0.008707,-0.015449,6.080841
0.020000,12.308816,9.126820,6.722345,1.963879,-0.008343,0.018178,6.078695
0.020000,12.347263,9.118803,6.761619,1.963707,-0.008582,-0.011924,6.076538
0.020000,12.385690,9.110704,6.800890,1.963541,-0.008310,0.013604,6.074371
0.020000,12.424095,9.102522,6.840157,1.963372,-0.008444,-0.006702,6.072195
0.020000,12.462480,9.094257,6.879421,1.963207,-0.008283,0.008035,6.070008
0.020000,12.500842,9.085909,6.918682,1.963041,-0.008292,-0.000431,6.067812
0.020000,12.539184,9.077477,6.957940,1.962875,-0.008264,0.001367,6.065606
0.020000,12.577503,9.068960,6.997194,1.962713,-0.008125,0.006994,6.063390
0.020000,12.615800,9.060360,7.036445,1.962548,-0.008255,-0.006509,6.061164
0.020000,12.654075,9.051675,7.075693,1.962389,-0.007941,0.015687,6.058929
0.020000,12.692327,9.042905,7.114937,1.962224,-0.008255,-0.015713,6.056685
0.020000,12.730556,9.034049,7.154179,1.962069,-0.007756,0.024944,6.054430
0.020000,12.768762,9.025108,7.193417,1.961904,-0.008234,-0.023886,6.052167
0.020000,12.806944,9.016081,7.232652,1.961751,-0.007664,0.028493,6.049894
0.020000,12.845103,9.006968,7.271883,1.961590,-0.008036,-0.018589,6.047611
0.020000,12.883238,8.997768,7.311112,1.961437,-0.007664,0.018605,6.045319
0.020000,12.921348,8.988482,7.350338,1.961281,-0.007817,-0.007676,6.043018
0.020000,12.959434,8.979108,7.389560,1.961127,-0.007678,0.006975,6.040708
0.020000,12.997496,8.969647,7.428780,1.960975,-0.007577,0.005059,6.038389
0.020000,13.035532,8.960098,7.467996,1.960821,-0.007708,-0.006558,6.036061
0.020000,13.073543,8.950462,7.507210,1.960675,-0.007312,0.019783,6.033724
0.020000,13.111528,8.940737,7.546420,1.960520,-0.007756,-0.022167,6.031378
