dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.378052,2.225835,2.401133,2.479691,-0.385097,-5.613594,3.368372
0.020000,4.330080,2.214056,2.450530,2.469841,-0.492516,-5.370912,3.396298
0.020000,4.282680,2.201021,2.499689,2.457965,-0.593800,-5.064197,3.423517
0.020000,4.235910,2.186800,2.548573,2.444223,-0.687095,-4.664751,3.449920
0.020000,4.189818,2.171467,2.597149,2.428804,-0.770944,-4.192486,3.475407
0.020000,4.144440,2.155102,2.645388,2.411911,-0.844650,-3.685280,3.499889
0.020000,4.099806,2.137786,2.693263,2.393752,-0.907948,-3.164918,3.523291
0.020000,4.055934,2.119603,2.740754,2.374545,-0.960369,-2.621050,3.545552
0.020000,4.012834,2.100635,2.787843,2.354485,-1.002957,-2.129377,3.566620
0.020000,3.970506,2.080964,2.834519,2.333769,-1.035814,-1.642871,3.586457
0.020000,3.928945,2.060669,2.880770,2.312565,-1.060208,-1.219688,3.605034
0.020000,3.888138,2.039829,2.926590,2.291026,-1.076966,-0.837886,3.622330
0.020000,3.848068,2.018516,2.971976,2.269281,-1.087235,-0.513468,3.638334
0.020000,3.808712,1.996801,3.016925,2.247438,-1.092142,-0.245355,3.653040
0.020000,3.770046,1.974752,3.061437,2.225584,-1.092703,-0.028035,3.666447
0.020000,3.732039,1.952432,3.105512,2.203784,-1.089988,0.135727,3.678558
0.020000,3.694663,1.929901,3.149154,2.182087,-1.084851,0.256851,3.689379
0.020000,3.657885,1.907218,3.192364,2.160523,-1.078210,0.332070,3.698919
0.020000,3.621673,1.884436,3.235147,2.139110,-1.070653,0.377866,3.707186
0.020000,3.585994,1.861608,3.277504,2.117850,-1.063003,0.382500,3.714190
0.020000,3.550816,1.838782,3.319438,2.096739,-1.055531,0.373563,3.719939
0.020000,3.516106,1.816007,3.360954,2.075762,-1.048889,0.332128,3.724441
0.020000,3.481833,1.793327,3.402052,2.054895,-1.043307,0.279085,3.727703
0.020000,3.447965,1.770787,3.442734,2.034114,-1.039048,0.212934,3.729731
0.020000,3.414475,1.748429,3.483002,2.013388,-1.036344,0.135210,3.730526
0.020000,3.381333,1.726295,3.522855,1.992682,-1.035263,0.054045,3.730091
0.020000,3.348512,1.704426,3.562295,1.971965,-1.035877,-0.030697,3.728425
0.020000,3.315988,1.682861,3.601319,1.951202,-1.038139,-0.113082,3.725525
0.020000,3.283736,1.661639,3.639926,1.930362,-1.041979,-0.192000,3.721387
