dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.529469,3.390523,1.847522,2.028185,0.038215,-0.000743,6.253173
0.020000,3.570028,3.389270,1.888101,2.028949,0.038198,-0.000851,6.251452
0.020000,3.610601,3.387947,1.928696,2.029713,0.038180,-0.000859,6.249687
0.020000,3.651187,3.386550,1.969305,2.030476,0.038158,-0.001139,6.247875
0.020000,3.691785,3.385078,2.009930,2.031239,0.038134,-0.001169,6.246019
0.020000,3.732395,3.383530,2.050570,2.032001,0.038110,-0.001206,6.244117
0.020000,3.773018,3.381902,2.091225,2.032762,0.038077,-0.001640,6.242170
0.020000,3.813652,3.380194,2.131896,2.033523,0.038047,-0.001493,6.240178
0.020000,3.854299,3.378404,2.172581,2.034284,0.038015,-0.001640,6.238141
0.020000,3.894956,3.376529,2.213282,2.035043,0.037969,-0.002267,6.236058
0.020000,3.935625,3.374568,2.253998,2.035802,0.037933,-0.001800,6.233931
0.020000,3.976305,3.372518,2.294729,2.036559,0.037889,-0.002207,6.231758
0.020000,4.016995,3.370379,2.335476,2.037316,0.037830,-0.002955,6.229540
0.020000,4.057695,3.368147,2.376237,2.038072,0.037787,-0.002143,6.227278
0.020000,4.098405,3.365822,2.417014,2.038826,0.037727,-0.002988,6.224971
0.020000,4.139125,3.363401,2.457805,2.039580,0.037658,-0.003460,6.222619
0.020000,4.179854,3.360882,2.498612,2.040332,0.037603,-0.002749,6.220222
0.020000,4.220591,3.358264,2.539434,2.041082,0.037525,-0.003904,6.217780
0.020000,4.261337,3.355544,2.580270,2.041831,0.037448,-0.003868,6.215294
0.020000,4.302091,3.352722,2.621122,2.042579,0.037378,-0.003505,6.212764
0.020000,4.342853,3.349794,2.661988,2.043324,0.037277,-0.005051,6.210189
0.020000,4.383621,3.346759,2.702870,2.044068,0.037195,-0.004095,6.207571
0.020000,4.424397,3.343616,2.743766,2.044810,0.037105,-0.004473,6.204908
0.020000,4.464655,3.340306,2.784160,2.019716,-1.254706,-64.590571,6.194790
0.020000,4.509932,3.335923,2.829649,2.274453,12.736849,699.577776,6.178479
